skill,drift,policy,n,mean_h50,censored50,mean_h80,censored80,day60,day120,day180,day240,auc,uptime70,maintenance_cost,evaluation_cost,shock_loss,recovery_lag,hazard_proxy,nonmonotonic_index,durability_score
door_handle,lighting_perception,conservative_fallback,112,76.026759,0.000000,24.316801,0.000000,0.515111,0.288857,0.149549,0.099613,0.354394,0.110753,0.212160,0.033495,0.104028,116.000000,0.010442,0.001929,0.853035
door_handle,lighting_perception,continual_finetuning,112,91.389855,0.000000,29.634455,0.000000,0.583728,0.374767,0.233835,0.178093,0.426346,0.137214,0.594048,0.045675,0.101396,36.170254,0.007856,0.006025,1.069460
door_handle,lighting_perception,domain_randomized,112,79.233632,0.000000,26.437911,0.000000,0.538672,0.312995,0.167008,0.112579,0.373439,0.118549,0.249600,0.024360,0.107739,116.000000,0.009847,0.001616,0.895959
door_handle,lighting_perception,ensemble_gating,112,83.379605,0.000000,27.591934,0.000000,0.560733,0.356843,0.215214,0.164769,0.409085,0.129056,0.436800,0.048720,0.098946,34.522056,0.008732,0.003884,1.075408
door_handle,lighting_perception,frozen,112,53.256346,0.000000,17.084221,0.000000,0.408556,0.177030,0.056186,0.035852,0.264077,0.072631,0.000000,0.015225,0.099164,116.000000,0.016137,0.006832,0.617840
door_handle,lighting_perception,human_repair,112,234.356891,0.598214,67.811240,0.000000,0.726850,0.601280,0.485405,0.451032,0.619842,0.303273,0.838656,0.073080,0.064393,17.238140,0.001886,0.029184,2.734377
door_handle,lighting_perception,meta_adaptation,112,169.559414,0.000000,50.671980,0.000000,0.694309,0.543206,0.427489,0.366850,0.570494,0.239117,0.628992,0.051765,0.076721,21.121968,0.003106,0.016850,2.144794
door_handle,lighting_perception,oracle_maintenance,112,241.000000,1.000000,161.550124,0.000000,0.807398,0.750286,0.685321,0.657649,0.754114,0.720623,0.773760,0.091350,0.031846,7.186459,0.000966,0.017066,3.476430
door_handle,lighting_perception,overfit_rapid_adaptation,112,116.950291,0.000000,39.971460,0.000000,0.635777,0.437720,0.276699,0.202386,0.471123,0.176471,0.312000,0.042630,0.099836,20.954091,0.005911,0.000098,1.649329
door_handle,lighting_perception,self_calibration,112,119.692518,0.000000,37.583905,0.000000,0.632854,0.451937,0.311700,0.258980,0.483212,0.177137,0.471744,0.039585,0.090213,28.327659,0.005319,0.011608,1.575355
door_handle,lighting_perception,sentinel_rehearsal,112,95.152310,0.000000,32.441375,0.000000,0.591942,0.392761,0.248696,0.198111,0.437161,0.151954,0.419328,0.039585,0.091489,29.173588,0.007315,0.003663,1.285926
door_handle,lighting_perception,tactile_servo_refresh,112,152.413274,0.000000,44.759704,0.000000,0.654868,0.504721,0.374799,0.316067,0.532837,0.211731,0.559104,0.054810,0.074268,22.673642,0.003804,0.014263,1.947334
door_handle,lighting_perception,uncertainty_rehearsal,112,142.461898,0.000000,40.680698,0.000000,0.662752,0.495282,0.357565,0.301454,0.518056,0.187717,0.524160,0.054810,0.080946,23.174050,0.004161,0.008096,1.828693
door_handle,object_distribution,active_evaluation,112,55.497232,0.000000,20.590217,0.000000,0.425839,0.207676,0.151130,0.084230,0.315889,0.069808,0.615014,0.068904,0.115010,33.460377,0.014734,0.014724,0.466385
door_handle,object_distribution,adaptive_recalibration,112,91.078587,0.000000,29.049929,0.000000,0.516180,0.326735,0.256258,0.184448,0.409286,0.131785,0.571085,0.043848,0.102517,26.850599,0.007850,0.018364,1.071284
door_handle,object_distribution,calendar_recalibration,112,50.472740,0.000000,13.643147,0.000000,0.498837,0.269765,0.189846,0.093923,0.326194,0.110203,0.247104,0.028188,0.113501,49.926029,0.016180,0.109573,0.707552
door_handle,object_distribution,conservative_fallback,112,51.219964,0.000000,19.400159,0.000000,0.401701,0.164451,0.094124,0.023528,0.273436,0.064681,0.233376,0.034452,0.119225,122.666667,0.016947,0.011249,0.403358
door_handle,object_distribution,continual_finetuning,112,68.950105,0.000000,23.603671,0.000000,0.476157,0.255670,0.193162,0.113630,0.354402,0.103664,0.746803,0.046980,0.113118,36.592231,0.011408,0.012672,0.594028
door_handle,object_distribution,domain_randomized,112,55.376547,0.000000,21.281286,0.000000,0.426476,0.185751,0.110071,0.029378,0.291547,0.074052,0.274560,0.025056,0.123970,122.666667,0.015630,0.010612,0.451086
door_handle,object_distribution,ensemble_gating,112,61.389553,0.000000,21.903877,0.000000,0.449055,0.235944,0.175024,0.103671,0.336054,0.078867,0.549120,0.050112,0.112594,35.013372,0.012927,0.016318,0.614340
door_handle,object_distribution,frozen,112,42.290090,0.000000,13.468904,0.000000,0.275546,0.047964,0.019350,0.010000,0.193569,0.089886,0.000000,0.015660,0.102080,122.666667,0.020828,0.013861,0.390958
door_handle,object_distribution,human_repair,112,186.411627,0.000000,47.714809,0.000000,0.656107,0.511147,0.462129,0.407526,0.573848,0.201014,1.054310,0.075168,0.072372,17.525376,0.002641,0.032381,1.975769
door_handle,object_distribution,meta_adaptation,112,129.924944,0.000000,41.641445,0.000000,0.611650,0.442387,0.396704,0.312366,0.515369,0.168319,0.790733,0.053244,0.085805,21.448964,0.004575,0.027620,1.508635
door_handle,object_distribution,oracle_maintenance,112,241.000000,1.000000,114.649762,0.000000,0.772249,0.705897,0.695308,0.658644,0.742442,0.695597,0.851136,0.093960,0.045672,7.684190,0.001041,0.030885,3.365837
door_handle,object_distribution,overfit_rapid_adaptation,112,94.874650,0.000000,31.794931,0.000000,0.540191,0.316666,0.227551,0.125813,0.400618,0.150029,0.343200,0.043848,0.112049,21.393766,0.008084,0.009994,1.270370
door_handle,object_distribution,self_calibration,112,95.241901,0.000000,29.869789,0.000000,0.533875,0.340563,0.278202,0.205408,0.418987,0.138794,0.593050,0.040716,0.097239,28.580587,0.007334,0.023009,1.117993
door_handle,object_distribution,sentinel_rehearsal,112,75.453238,0.000000,23.409661,0.000000,0.489819,0.278280,0.212747,0.140788,0.371096,0.104255,0.527155,0.040716,0.103302,29.598856,0.010079,0.014313,0.864850
door_handle,object_distribution,tactile_servo_refresh,112,113.776939,0.000000,33.422410,0.000000,0.561131,0.400432,0.347111,0.265949,0.475431,0.154002,0.702874,0.056376,0.099754,23.591151,0.005514,0.025232,1.323581
door_handle,object_distribution,uncertainty_rehearsal,112,110.706157,0.000000,31.826563,0.000000,0.571097,0.387081,0.321992,0.243317,0.456145,0.143750,0.658944,0.056376,0.091806,23.565030,0.005878,0.021925,1.291448
door_handle,payload_mass_shift,active_evaluation,112,71.600672,0.000000,21.639643,0.000000,0.491778,0.274821,0.148014,0.109509,0.341164,0.078412,0.505523,0.067628,0.106969,33.170869,0.010933,0.006830,0.747977
door_handle,payload_mass_shift,adaptive_recalibration,112,87.424011,0.000000,30.359829,0.000000,0.575535,0.386679,0.250739,0.197934,0.428697,0.139059,0.469414,0.043036,0.104606,26.925820,0.008015,0.013376,1.147972
door_handle,payload_mass_shift,calendar_recalibration,112,73.864041,0.000000,14.201916,0.000000,0.564349,0.339289,0.190495,0.134187,0.358927,0.114786,0.232128,0.027666,0.127950,50.446217,0.010391,0.106983,0.975639
door_handle,payload_mass_shift,conservative_fallback,112,63.757046,0.000000,20.346010,0.000000,0.461666,0.229435,0.103286,0.062697,0.303711,0.068952,0.219232,0.033814,0.110644,126.000000,0.013027,0.002330,0.582348
door_handle,payload_mass_shift,continual_finetuning,112,74.617302,0.000000,24.726413,0.000000,0.536462,0.316991,0.185070,0.134897,0.376259,0.108107,0.613850,0.046110,0.105488,36.317580,0.010136,0.010564,0.788029
door_handle,payload_mass_shift,domain_randomized,112,69.681259,0.000000,22.230223,0.000000,0.488963,0.253754,0.117767,0.071260,0.322308,0.084687,0.257920,0.024592,0.116362,126.000000,0.011810,0.002268,0.653048
door_handle,payload_mass_shift,ensemble_gating,112,73.924281,0.000000,22.872777,0.000000,0.509631,0.296698,0.167862,0.123659,0.357757,0.094404,0.451360,0.049184,0.106610,34.797971,0.010375,0.004864,0.853067
door_handle,payload_mass_shift,frozen,112,44.639065,0.000000,14.279352,0.000000,0.353204,0.126333,0.022832,0.013628,0.218339,0.085345,0.000000,0.015370,0.105130,126.000000,0.019723,0.011120,0.440623
door_handle,payload_mass_shift,human_repair,112,189.915034,0.000000,53.200553,0.000000,0.697669,0.559335,0.451178,0.403815,0.580367,0.246246,0.866611,0.073776,0.085536,17.999306,0.002616,0.031152,2.176068
door_handle,payload_mass_shift,meta_adaptation,112,148.959882,0.000000,43.176886,0.000000,0.660653,0.495745,0.389035,0.317306,0.528380,0.180564,0.649958,0.052258,0.083977,21.383184,0.003870,0.018995,1.813871
door_handle,payload_mass_shift,oracle_maintenance,112,241.000000,1.000000,138.461265,0.000000,0.792252,0.730621,0.675095,0.630226,0.735549,0.610862,0.799552,0.092220,0.038510,7.426349,0.001077,0.018744,3.325644
door_handle,payload_mass_shift,overfit_rapid_adaptation,112,92.788268,0.000000,33.116143,0.000000,0.593548,0.379542,0.229015,0.146737,0.420639,0.162550,0.322400,0.043036,0.108330,21.259883,0.008080,0.002554,1.315839
door_handle,payload_mass_shift,self_calibration,112,91.853643,0.000000,32.113785,0.000000,0.590514,0.396902,0.267282,0.213227,0.435539,0.147076,0.487469,0.039962,0.098281,28.618134,0.007457,0.012467,1.196680
door_handle,payload_mass_shift,sentinel_rehearsal,112,75.415734,0.000000,25.428499,0.000000,0.548974,0.339304,0.208220,0.158554,0.390968,0.118447,0.433306,0.039962,0.103471,29.604971,0.009716,0.009473,0.977180
door_handle,payload_mass_shift,tactile_servo_refresh,112,125.656211,0.000000,34.886124,0.000000,0.614567,0.453000,0.335955,0.268114,0.487492,0.163519,0.577741,0.055332,0.088480,23.185275,0.004992,0.018995,1.558861
door_handle,payload_mass_shift,uncertainty_rehearsal,112,117.059128,0.000000,33.287895,0.000000,0.626380,0.445078,0.317261,0.253990,0.474294,0.156524,0.541632,0.055332,0.087731,23.418323,0.005485,0.010998,1.477814
door_handle,sensor_bias,active_evaluation,112,73.674041,0.000000,24.206426,0.000000,0.484030,0.317421,0.191643,0.133764,0.371643,0.104852,0.481062,0.066671,0.120639,33.663020,0.010345,0.001009,0.846420
door_handle,sensor_bias,adaptive_recalibration,112,110.299790,0.000000,33.283196,0.000000,0.564457,0.425327,0.295125,0.225939,0.457548,0.155423,0.446701,0.042427,0.106743,27.002734,0.006065,0.007478,1.432281
door_handle,sensor_bias,calendar_recalibration,112,74.899907,0.000000,16.250656,0.000000,0.552431,0.388267,0.244638,0.172865,0.393115,0.106434,0.220896,0.027274,0.079451,48.700241,0.009842,0.098071,1.093726
door_handle,sensor_bias,conservative_fallback,112,64.556612,0.000000,22.925051,0.000000,0.461605,0.271767,0.142454,0.087301,0.333977,0.093569,0.208624,0.033336,0.127370,143.500000,0.012497,0.000241,0.612249
door_handle,sensor_bias,continual_finetuning,112,91.472298,0.000000,27.920591,0.000000,0.529774,0.363485,0.237523,0.166337,0.410297,0.125693,0.584147,0.045458,0.115413,36.674877,0.007957,0.000357,1.025464
door_handle,sensor_bias,domain_randomized,112,70.143041,0.000000,24.860644,0.000000,0.479655,0.294042,0.157654,0.097370,0.350243,0.106949,0.245440,0.024244,0.129834,143.500000,0.011341,0.000250,0.678012
door_handle,sensor_bias,ensemble_gating,112,81.531515,0.000000,25.862016,0.000000,0.504431,0.342614,0.216187,0.152087,0.390713,0.116046,0.429520,0.048488,0.117271,35.181739,0.009110,0.003614,1.002614
door_handle,sensor_bias,frozen,112,50.200579,0.000000,16.185371,0.000000,0.342247,0.162821,0.054436,0.026502,0.242914,0.078018,0.000000,0.015152,0.129913,143.500000,0.017223,0.003777,0.461488
door_handle,sensor_bias,human_repair,112,227.573444,0.250000,53.210391,0.000000,0.684047,0.592726,0.494312,0.435088,0.607684,0.226206,0.824678,0.072732,0.055762,16.927437,0.002014,0.019929,2.605011
door_handle,sensor_bias,meta_adaptation,112,158.546261,0.000000,48.172300,0.000000,0.647394,0.531943,0.434225,0.350163,0.556657,0.204139,0.618509,0.051519,0.084108,21.387877,0.003463,0.017650,1.991854
door_handle,sensor_bias,oracle_maintenance,112,241.000000,1.000000,139.529166,0.000000,0.782791,0.751832,0.705237,0.652775,0.754802,0.742199,0.760864,0.090915,0.033743,7.254758,0.000990,0.016783,3.503295
door_handle,sensor_bias,overfit_rapid_adaptation,112,113.103803,0.000000,37.337676,0.000000,0.583330,0.425541,0.285053,0.190320,0.456952,0.175110,0.306800,0.042427,0.111179,21.362455,0.006208,0.000696,1.581245
door_handle,sensor_bias,self_calibration,112,116.028017,0.000000,35.484810,0.000000,0.582483,0.439719,0.316911,0.244102,0.467551,0.173149,0.463882,0.039396,0.093998,28.463934,0.005606,0.011987,1.513410
door_handle,sensor_bias,sentinel_rehearsal,112,94.888279,0.000000,30.484040,0.000000,0.541335,0.381544,0.253554,0.185087,0.422012,0.139421,0.412339,0.039396,0.103017,29.588600,0.007477,0.001295,1.239940
door_handle,sensor_bias,tactile_servo_refresh,112,138.492000,0.000000,40.752791,0.000000,0.604779,0.492786,0.383794,0.299921,0.517881,0.184593,0.549786,0.054549,0.082939,22.985816,0.004261,0.013954,1.770844
door_handle,sensor_bias,uncertainty_rehearsal,112,132.975232,0.000000,37.575287,0.000000,0.615639,0.484996,0.364731,0.286850,0.504505,0.172821,0.515424,0.054549,0.090591,23.521281,0.004556,0.007896,1.703607
door_handle,tactile_taxel_wear,active_evaluation,112,50.935314,0.000000,18.452071,0.000000,0.403622,0.233095,0.126717,0.064157,0.294985,0.066478,0.596378,0.068266,0.110313,33.291275,0.016596,0.014229,0.403866
door_handle,tactile_taxel_wear,adaptive_recalibration,112,82.492588,0.000000,26.928695,0.000000,0.504650,0.348917,0.227689,0.155245,0.387655,0.116290,0.553779,0.043442,0.097911,26.684793,0.009062,0.019965,0.959821
door_handle,tactile_taxel_wear,calendar_recalibration,112,47.353852,0.000000,12.217613,0.000000,0.481467,0.300099,0.163891,0.071913,0.309683,0.082530,0.239616,0.027927,0.124441,46.311636,0.017842,0.117482,0.631602
door_handle,tactile_taxel_wear,conservative_fallback,112,46.894730,0.000000,17.637963,0.000000,0.381657,0.190890,0.080189,0.017997,0.259810,0.070434,0.226304,0.034133,0.113079,116.000000,0.018727,0.009142,0.372752
door_handle,tactile_taxel_wear,continual_finetuning,112,63.190964,0.000000,21.495480,0.000000,0.457259,0.280161,0.166702,0.088109,0.333586,0.078986,0.724173,0.046545,0.113593,36.609333,0.012841,0.015705,0.500336
door_handle,tactile_taxel_wear,domain_randomized,112,50.397674,0.000000,19.125960,0.000000,0.402148,0.210863,0.090720,0.019630,0.273425,0.065005,0.266240,0.024824,0.117262,116.000000,0.017406,0.009068,0.395492
door_handle,tactile_taxel_wear,ensemble_gating,112,56.214390,0.000000,19.811341,0.000000,0.427634,0.258631,0.148722,0.080210,0.314552,0.065435,0.532480,0.049648,0.109514,34.902516,0.014642,0.012916,0.533601
door_handle,tactile_taxel_wear,frozen,112,38.429957,0.000000,12.221952,0.000000,0.257233,0.098580,0.016263,0.010000,0.183248,0.075746,0.000000,0.015515,0.097694,116.000000,0.022915,0.014968,0.346807
door_handle,tactile_taxel_wear,human_repair,112,165.063274,0.000000,44.205333,0.000000,0.652091,0.528508,0.426370,0.363913,0.547895,0.185383,1.022362,0.074472,0.076118,17.660248,0.003351,0.035869,1.743862
door_handle,tactile_taxel_wear,meta_adaptation,112,121.786390,0.000000,38.651271,0.000000,0.602111,0.456841,0.358000,0.268676,0.487430,0.164862,0.766771,0.052751,0.086169,21.462091,0.005184,0.028117,1.400165
door_handle,tactile_taxel_wear,oracle_maintenance,112,241.000000,1.000000,119.750750,0.000000,0.773093,0.714107,0.662346,0.612755,0.720653,0.520950,0.825344,0.093090,0.041663,7.539863,0.001230,0.024016,3.201627
door_handle,tactile_taxel_wear,overfit_rapid_adaptation,112,85.727185,0.000000,28.472493,0.000000,0.525463,0.335746,0.196178,0.096239,0.375706,0.128140,0.332800,0.043442,0.108485,21.265463,0.009308,0.007968,1.136813
door_handle,tactile_taxel_wear,self_calibration,112,84.862577,0.000000,24.523822,0.000000,0.517724,0.359223,0.245421,0.170902,0.395168,0.110524,0.575078,0.040339,0.099776,28.671920,0.008698,0.016340,0.969084
door_handle,tactile_taxel_wear,sentinel_rehearsal,112,66.923758,0.000000,20.977573,0.000000,0.470428,0.297888,0.183779,0.113723,0.346724,0.070367,0.511181,0.040339,0.106666,29.719981,0.011828,0.015078,0.724632
door_handle,tactile_taxel_wear,tactile_servo_refresh,112,106.314488,0.000000,30.767078,0.000000,0.551066,0.416513,0.311004,0.226406,0.448917,0.134986,0.681574,0.055854,0.095465,23.436750,0.006360,0.025029,1.213220
door_handle,tactile_taxel_wear,uncertainty_rehearsal,112,101.236283,0.000000,29.494990,0.000000,0.563046,0.407397,0.290070,0.208652,0.434740,0.130577,0.638976,0.055854,0.092788,23.600361,0.006873,0.016949,1.170778
drawer_latch,camera_extrinsic,active_evaluation,112,66.959990,0.000000,20.490079,0.000000,0.470926,0.256585,0.126849,0.098120,0.324038,0.065471,0.502152,0.069630,0.106790,33.164456,0.011743,0.003173,0.666976
drawer_latch,camera_extrinsic,adaptive_recalibration,112,82.775353,0.000000,28.921916,0.000000,0.554785,0.366968,0.226417,0.182634,0.409722,0.125335,0.466284,0.044310,0.092440,26.487852,0.008531,0.017642,1.074988
drawer_latch,camera_extrinsic,calendar_recalibration,112,69.486059,0.000000,13.522907,0.000000,0.544500,0.321573,0.171350,0.121344,0.340868,0.099920,0.230580,0.028485,0.129462,50.500636,0.011050,0.108639,0.891257
drawer_latch,camera_extrinsic,conservative_fallback,112,60.350100,0.000000,19.346996,0.000000,0.442186,0.212036,0.086551,0.052414,0.287828,0.066116,0.217770,0.034815,0.111991,126.000000,0.013813,0.002725,0.520892
drawer_latch,camera_extrinsic,continual_finetuning,112,69.831246,0.000000,23.609610,0.000000,0.517123,0.300590,0.162117,0.123086,0.359566,0.092941,0.609756,0.047475,0.106263,36.345474,0.010855,0.007305,0.704401
drawer_latch,camera_extrinsic,domain_randomized,112,65.864296,0.000000,21.143300,0.000000,0.468661,0.235767,0.100578,0.060758,0.305775,0.068962,0.256200,0.025320,0.117039,126.000000,0.012497,0.002616,0.576700
drawer_latch,camera_extrinsic,ensemble_gating,112,68.571941,0.000000,21.779621,0.000000,0.490473,0.279795,0.146614,0.112523,0.340916,0.074867,0.448350,0.050640,0.106020,34.776728,0.011230,0.010865,0.760927
drawer_latch,camera_extrinsic,frozen,112,42.559470,0.000000,13.558555,0.000000,0.333750,0.114026,0.014393,0.011441,0.206241,0.087497,0.000000,0.015825,0.105647,126.000000,0.020458,0.012300,0.401917
drawer_latch,camera_extrinsic,human_repair,112,164.459328,0.000000,48.876573,0.000000,0.679061,0.539332,0.422667,0.381843,0.560224,0.208472,0.860832,0.075960,0.065510,17.278358,0.003053,0.027992,1.902605
drawer_latch,camera_extrinsic,meta_adaptation,112,141.879143,0.000000,41.347550,0.000000,0.640712,0.474711,0.360596,0.296462,0.506181,0.175390,0.645624,0.053805,0.083260,21.357346,0.004149,0.029746,1.710025
drawer_latch,camera_extrinsic,oracle_maintenance,112,241.000000,1.000000,131.428863,0.000000,0.780293,0.718327,0.653820,0.613266,0.721937,0.565994,0.794220,0.094950,0.039736,7.470491,0.001116,0.020180,3.265113
